"id","breed_primary","breed_secondary","age","sex","name","size","original_state","final_state","file"
45405541,"Black Labrador Retriever",,"Senior","Female","Sky","Medium","Puerto Rico","New Jersey","labrador"
45383870,"Canaan Dog","Yellow Labrador Retriever","Young","Male","Oro PR Baladi","Medium","Puerto Rico","New York","german-shepherd"
45383847,"Canaan Dog",,"Baby","Female","Marcella Maricao PR Baladi","Small","Puerto Rico","New York","german-shepherd"
45383816,"Terrier",,"Young","Male","Eugene PR Terrier","Small","Puerto Rico","New York","schnauzer"
45362438,"Mixed Breed",,"Young","Female","SUNDAY","Medium","Puerto Rico","New York","mix"
45258657,"Poodle","Terrier","Adult","Male","Thoreau and Sweet Pea - Bonded pair","Medium","Puerto Rico","New Jersey","poodle"
45066317,"Rottweiler",,"Adult","Female","Kelli","Large","Puerto Rico","New Jersey","rottweiler"
45009400,"Chihuahua","Terrier","Baby","Female","Luna","Small","Puerto Rico","New York","chihuahua"
44735334,"Rottweiler","Shar-Pei","Young","Male","Humphrey","Large","Puerto Rico","New Jersey","rottweiler"
44735327,"Wirehaired Terrier",,"Young","Female","Gia","Small","Puerto Rico","New Jersey","fox-terrier"
44593771,"Labrador Retriever","Terrier","Adult","Male","Smiley","Medium","Puerto Rico","New Jersey","labrador"
44430220,"Mixed Breed",,"Adult","Male","Bruno","Medium","Puerto Rico","New York","mix"
44408921,"Hound","Terrier","Baby","Female","Twink","Medium","Puerto Rico","New Jersey","beagle"
44174656,"Chihuahua","Spaniel","Adult","Female","Dharma","Small","Puerto Rico","New Jersey","chihuahua"
44174649,"Chihuahua","Spaniel","Adult","Female","Blanquita","Small","Puerto Rico","New Jersey","chihuahua"
44092698,"Miniature Pinscher",,"Young","Male","Enzo","Small","Puerto Rico","New Jersey","miniature-pinscher"
44052379,"Labrador Retriever","Mixed Breed","Adult","Female","Leeloo - small lab mix","Small","Puerto Rico","New York","labrador"
43973382,"Labrador Retriever",,"Adult","Male","Jake","Medium","Puerto Rico","New Jersey","labrador"
43812426,"Rat Terrier","Dachshund","Young","Female","Vicki","Medium","Puerto Rico","New York","jack-russell"
43812427,"Rat Terrier","Dachshund","Young","Female","Lucy","Medium","Puerto Rico","New York","jack-russell"
43762854,"Lhasa Apso",,"Adult","Male","Ty","Small","Puerto Rico","New Jersey","shih-tzu"
43559273,"Wirehaired Terrier",,"Young","Female","Snow","Medium","Puerto Rico","New Jersey","fox-terrier"
43529304,"Hound",,"Young","Male","Bruno","Medium","Puerto Rico","New Jersey","beagle"
42914400,"Shih Tzu",,"Adult","Male","Bebo","Small","Puerto Rico","New Jersey","shih-tzu"
42458463,"Spaniel",,"Young","Male","Pepe","Small","Puerto Rico","New Jersey","spaniel"
41652452,"Chihuahua",,"Adult","Female","Nina","Small","Puerto Rico","New Jersey","chihuahua"
41612742,"Terrier",,"Baby","Male","Bugsy","Medium","Puerto Rico","New Jersey","schnauzer"
41171548,"Shih Tzu",,"Adult","Male","Sparkler","Small","Puerto Rico","New Jersey","shih-tzu"
41071296,"Border Collie",,"Adult","Male","Tyson","Large","Puerto Rico","New Jersey","border-collie"
41043355,"Terrier",,"Adult","Male","Sparky","Small","Puerto Rico","New Jersey","schnauzer"
40557866,"Terrier",,"Young","Female","Bella","Medium","Puerto Rico","New Jersey","schnauzer"
40557781,"Retriever",,"Baby","Female","Nutmeg","Medium","Puerto Rico","New Jersey","golden-retriever"
40221448,"Chihuahua",,"Young","Female","Luna the Chihuahua","Small","Puerto Rico","New York","chihuahua"
39760986,"Labrador Retriever","Pit Bull Terrier","Young","Male","Amazing Adam","Medium","Puerto Rico","Massachusetts","labrador"
38383022,"Labrador Retriever","Hound","Baby","Female","Lori","Medium","Puerto Rico","New Jersey","labrador"
38383013,"Labrador Retriever","Hound","Baby","Female","Dale","Medium","Puerto Rico","New Jersey","labrador"
36886796,"Hound","Terrier","Young","Female","Ellie","Medium","Puerto Rico","New Jersey","beagle"
36052779,"Hound","Labrador Retriever","Adult","Male","Ori","Large","Puerto Rico","New Jersey","beagle"
34998674,"Labrador Retriever","Collie","Young","Male","Marlin","Large","Puerto Rico","New Jersey","labrador"
34262953,"Hound","Terrier","Adult","Female","Gaia","Medium","Puerto Rico","New Jersey","beagle"
45990842,"Chihuahua","Terrier","Baby","Female","Mercury","Small","Puerto Rico","Virginia","chihuahua"
45990836,"Chihuahua","Terrier","Baby","Female","Venus","Small","Puerto Rico","Virginia","chihuahua"
45990813,"Chihuahua","Terrier","Baby","Female","Dalila","Small","Puerto Rico","Virginia","chihuahua"
45980054,"Mixed Breed",,"Baby","Female","Harmony","Medium","Puerto Rico","Virginia","mix"
45980042,"Mixed Breed",,"Baby","Female","Cadence","Medium","Puerto Rico","Virginia","mix"
45979924,"Mixed Breed",,"Baby","Male","Vice","Medium","Puerto Rico","Virginia","mix"
45979734,"Mixed Breed",,"Baby","Male","Peppo","Medium","Puerto Rico","Virginia","mix"
45979662,"Mixed Breed",,"Baby","Male","Loey","Medium","Puerto Rico","Virginia","mix"
45979646,"Mixed Breed",,"Baby","Male","Brownie","Medium","Puerto Rico","Virginia","mix"
45947828,"Retriever",,"Baby","Female","Lady","Small","Puerto Rico","Virginia","golden-retriever"
45947834,"Retriever",,"Baby","Female","Lolo","Small","Puerto Rico","Virginia","golden-retriever"
45911836,"Labrador Retriever",,"Adult","Male","Gringo","Small","Puerto Rico","Virginia","labrador"
45568937,"Mixed Breed",,"Baby","Male","Roco","Medium","Puerto Rico","Virginia","mix"
45552077,"Labrador Retriever",,"Adult","Female","Keisla","Medium","Puerto Rico","Virginia","labrador"
45492554,"Mixed Breed",,"Adult","Female","Doris","Medium","Puerto Rico","Virginia","mix"
45265675,"German Shepherd Dog",,"Adult","Female","Penny","Small","Puerto Rico","Virginia","german-shepherd"
44980899,"Poodle",,"Adult","Female","Tina","Small","Puerto Rico","Virginia","poodle"
44897631,"Mixed Breed",,"Adult","Male","Prince","Medium","Puerto Rico","Virginia","mix"
44885828,"Pit Bull Terrier",,"Adult","Male","Sirius","Large","Puerto Rico","Virginia","pitbull"
42970234,"Labrador Retriever",,"Adult","Female","Rita (Sandy Puerto Rico)","Large","Puerto Rico","Virginia","labrador"
41586712,"Terrier",,"Adult","Male","Hueso","Medium","Puerto Rico","Virginia","schnauzer"
40477456,"Mixed Breed",,"Adult","Male","Shreck","Medium","Puerto Rico","Virginia","mix"
46026867,"Chihuahua","Dachshund","Baby","Female","Lolita","Small","Puerto Rico","New Jersey","chihuahua"
46026813,"Chihuahua","Terrier","Baby","Female","Bonita","Small","Puerto Rico","New Jersey","chihuahua"
45071301,"Mixed Breed",,"Young","Female","Xena *Foster*","Medium","Puerto Rico","Pennsylvania","mix"
44817117,"German Shepherd Dog",,"Baby","Male","Cometa","Large","Puerto Rico","Pennsylvania","german-shepherd"
42491807,"Labrador Retriever","Shepherd","Young","Female","Umma","Medium","Puerto Rico","New Jersey","labrador"
40909932,"Labrador Retriever","Shepherd","Young","Male","Neo","Medium","Puerto Rico","New Jersey","labrador"
46028285,"Australian Shepherd",,"Young","Male","Lucky","Small","Puerto Rico","Florida","australian-shepherd"
46028253,"Jack Russell Terrier",,"Young","Male","Chase","Small","Puerto Rico","Florida","jack-russell"
46028249,"Beagle",,"Adult","Male","Carl","Medium","Puerto Rico","Florida","beagle"
46027801,"Pit Bull Terrier",,"Adult","Male","Conan","Small","Puerto Rico","Florida","pitbull"
46027788,"Labrador Retriever","Pit Bull Terrier","Young","Female","Gypsy","Medium","Puerto Rico","Florida","labrador"
46027760,"Labrador Retriever",,"Young","Female","Sofia","Medium","Puerto Rico","Florida","labrador"
46027745,"Labrador Retriever",,"Baby","Female","Crystal","Medium","Puerto Rico","Florida","labrador"
46016549,"Pit Bull Terrier",,"Adult","Female","Fiona","Medium","Puerto Rico","Florida","pitbull"
45745326,"Pit Bull Terrier",,"Adult","Female","Olivia","Medium","Puerto Rico","Florida","pitbull"
45745154,"Labrador Retriever",,"Young","Male","Hashi","Small","Puerto Rico","Florida","labrador"
45288138,"Labrador Retriever","German Shepherd Dog","Baby","Male","Sam","Medium","Puerto Rico","Florida","labrador"
45132403,"Pug",,"Young","Female","Fiona","Small","Puerto Rico","Florida","pug"
44284559,"Chihuahua","Miniature Pinscher","Baby","Male","Thor","Small","Puerto Rico","Florida","chihuahua"
44047056,"American Staffordshire Terrier",,"Young","Female","Daisy","Large","Puerto Rico","Florida","pitbull"
42775582,"Mixed Breed",,"Young","Male","Leo","Medium","Puerto Rico","Indiana","mix"
45362176,"Pit Bull Terrier","Mixed Breed","Adult","Male","Dante","Medium","Puerto Rico","New Hampshire","pitbull"
44981038,"Shepherd",,"Young","Female","Roxy","Medium","Puerto Rico","New Hampshire","german-shepherd"
45869015,"Retriever","Hound","Adult","Female","Brindi","Medium","Puerto Rico","Maine","golden-retriever"
46007842,"Labrador Retriever",,"Baby","Male","Fig Rico","Medium","Puerto Rico","New Jersey","labrador"
46007843,"Labrador Retriever",,"Baby","Male","Sprout Rico","Medium","Puerto Rico","New Jersey","labrador"
46007804,"Labrador Retriever",,"Baby","Male","Portobello Rico","Medium","Puerto Rico","New Jersey","labrador"
46007803,"Labrador Retriever",,"Baby","Female","Pumpkin Rico","Medium","Puerto Rico","New Jersey","labrador"
46007805,"Labrador Retriever",,"Baby","Male","Broccoli Rico","Medium","Puerto Rico","New Jersey","labrador"
45954465,"Pug","Beagle","Baby","Female","Flow Rico RM","Medium","Puerto Rico","New Jersey","pug"
45398247,"Chihuahua","Pomeranian","Young","Male","Runner","Small","Puerto Rico","New Jersey","chihuahua"
45398175,"Chihuahua","Beagle","Adult","Male","Coco","Small","Puerto Rico","New Jersey","chihuahua"
44227529,"Labrador Retriever","Pit Bull Terrier","Young","Male","XP Remi - Fairlawn, NJ","Large","Puerto Rico","New Jersey","labrador"
40896784,"Yellow Labrador Retriever","Shepherd","Young","Male","Brady","Large","Puerto Rico","New Jersey","labrador"
44516889,"Spaniel",,"Adult","Male","Poncho","Medium","Mexico","Washington","spaniel"
45908859,"Saluki","Labrador Retriever","Baby","Male","Floyd","Medium","Qatar","South Carolina","greyhound"
45908774,"Saluki","Labrador Retriever","Baby","Male","Cisco","Medium","Qatar","South Carolina","greyhound"
45897771,"German Shepherd Dog","Great Dane","Adult","Male","Bruce","Large","Qatar","South Carolina","german-shepherd"
45498521,"Akita",,"Adult","Male","Freddy","Large","New York","New Jersey","akita"
40929876,"Labrador Retriever",,"Adult","Male","Tank","Large","Texas","Massachusetts","labrador"
45732867,"Australian Shepherd","Shepherd","Adult","Male","Snowden","Medium","Greece","Vermont","australian-shepherd"
45535622,"Pug",,"Adult","Female","Contessa","Small","West Virginia","Virginia","pug"
45524459,"Pug",,"Adult","Male","Baron","Small","West Virginia","Virginia","pug"
44544625,"Rat Terrier",,"Adult","Male","Oscar","Small","West Virginia","Virginia","jack-russell"
44544553,"Rat Terrier",,"Adult","Male","Felix","Small","West Virginia","Virginia","jack-russell"
44402508,"Shih Tzu","Poodle","Young","Male","Drake","Small","West Virginia","Virginia","shih-tzu"
44239035,"Beagle","Pug","Adult","Male","Barnaby","Medium","West Virginia","Virginia","beagle"
43927166,"Chihuahua",,"Adult","Female","Trudy","Small","West Virginia","Virginia","chihuahua"
41950084,"German Shepherd Dog",,"Adult","Male","Marcus","Medium","South Carolina","Virginia","german-shepherd"
45591839,"Great Pyrenees",,"Baby","Female","Sara Lee","Medium","Texas","Connecticut","malamute"
43661937,"Mastiff",,"Young","Male","Romeo - Sponsored Adoption!","Extra Large","Texas","Oklahoma","mastiff"
45962409,"Husky","Hound","Young","Male","Marty and Ceasar","Medium","Russia","Massachusetts","husky"
44343167,"Black Labrador Retriever",,"Senior","Male","Hunter","Large","South Carolina","New York","labrador"
46019084,"Labrador Retriever","Hound","Baby","Female","Libby","Medium","South Carolina","Vermont","labrador"
46018722,"Manchester Terrier",,"Baby","Male","Nugget","Small","South Carolina","Vermont","chihuahua"
46018537,"Manchester Terrier",,"Baby","Female","Oreo","Small","South Carolina","Vermont","chihuahua"
46018480,"Labrador Retriever",,"Baby","Female","Franny","Medium","South Carolina","Vermont","labrador"
45981347,"Chihuahua",,"Adult","Female","Evie","Small","South Carolina","Vermont","chihuahua"
45981265,"Chihuahua",,"Adult","Male","Sam","Small","South Carolina","Vermont","chihuahua"
45980802,"Chihuahua",,"Adult","Male","Pete","Small","South Carolina","Vermont","chihuahua"
45980377,"Chihuahua",,"Adult","Male","Butch","Small","South Carolina","Vermont","chihuahua"
45980046,"Dachshund","Chihuahua","Adult","Male","Ash","Small","South Carolina","Vermont","dachshund"
45979988,"Patterdale Terrier / Fell Terrier",,"Adult","Male","Butter","Small","South Carolina","Vermont","westie"
45979980,"Pembroke Welsh Corgi","Chihuahua","Senior","Male","Wesley","Small","South Carolina","Vermont","corgi"
45979925,"Wheaten Terrier",,"Senior","Female","Zoe","Small","South Carolina","Vermont","schnauzer"
38909869,"Chihuahua",,"Adult","Female","Cutie","Small","South Carolina","Washington","chihuahua"
44514846,"Chihuahua",,"Young","Male","Jake","Small","Utah","Nevada","chihuahua"
44369330,"Chihuahua",,"Senior","Male","JJ","Small","Utah","Nevada","chihuahua"
46016365,"German Shepherd Dog",,"Adult","Male","Rocko","Medium","Texas","Colorado","german-shepherd"
45947117,"Pug","Beagle","Senior","Male","Dexter","Medium","Texas","Colorado","pug"
45902408,"Australian Shepherd",,"Young","Male","Gabe","Medium","Texas","Colorado","australian-shepherd"
45902101,"Border Collie","Cattle Dog","Adult","Female","Bela","Medium","Texas","Colorado","border-collie"
45902057,"Labrador Retriever",,"Adult","Male","Maple","Medium","Texas","Colorado","labrador"
45902032,"Catahoula Leopard Dog","Australian Shepherd","Adult","Male","Curtis","Medium","Texas","Colorado","australian-shepherd"
45901815,"Black Mouth Cur",,"Adult","Male","Spartan","Large","Texas","Colorado","labrador"
45901420,"German Shepherd Dog",,"Adult","Female","Cali","Medium","Texas","Colorado","german-shepherd"
45901225,"Boxer",,"Adult","Female","Lexi","Medium","Texas","Colorado","boxer"
45031789,"Husky",,"Adult","Female","Abby","Large","Texas","Colorado","husky"
44951979,"Boxer",,"Young","Female","Macy","Medium","Texas","Colorado","boxer"
44888299,"Labrador Retriever",,"Young","Male","Mike","Medium","Texas","Colorado","labrador"
44888248,"Labrador Retriever","Greyhound","Adult","Female","Candice","Medium","Texas","Colorado","labrador"
44888250,"Weimaraner","Pit Bull Terrier","Adult","Female","Trixie","Medium","Texas","Colorado","greyhound"
44846229,"Labrador Retriever",,"Adult","Male","Theodore","Medium","Texas","Colorado","labrador"
44487101,"German Shepherd Dog",,"Adult","Male","Stitch","Large","Texas","Colorado","german-shepherd"
44487075,"Pit Bull Terrier",,"Young","Male","Titan","Medium","Texas","Colorado","pitbull"
44486838,"Staffordshire Bull Terrier",,"Adult","Female","Missy","Medium","Texas","Colorado","pitbull"
45788141,"Pit Bull Terrier",,"Young","Female","Chiquita","Medium","Texas","New York","pitbull"
44154161,"Shepherd",,"Adult","Female","Crystal","Medium","Texas","Massachusetts","german-shepherd"
41835167,"Chihuahua",,"Adult","Female","Lizzy","Small","Texas","Massachusetts","chihuahua"
45575946,"Australian Kelpie","Labrador Retriever","Adult","Female","Betty Draper","Large","Texas","New Jersey","german-shepherd"
45217199,"German Shepherd Dog",,"Young","Female","Karolina Lonestar","Large","Texas","New Jersey","german-shepherd"
44550015,"Labrador Retriever","German Shepherd Dog","Young","Male","McEnroe Lonestar*","Large","Texas","New Jersey","labrador"
43762855,"Beagle","Pug","Adult","Male","Jedi","Small","Texas","Ohio","beagle"
42001061,"Black Labrador Retriever","Cattle Dog","Senior","Female","L. Bonnie","Large","Texas","Virginia","labrador"
45565745,"Hound","Shepherd","Adult","Female","Adiva","Medium","Texas","New York","beagle"
44185483,"German Shepherd Dog",,"Young","Male","Antero","Medium","Texas","New York","german-shepherd"
44134052,"German Shepherd Dog","Hound","Young","Female","Adiva","Medium","Texas","New York","german-shepherd"
43243922,"Rottweiler",,"Adult","Male","Abdul","Large","Texas","New York","rottweiler"
42781510,"German Shepherd Dog",,"Young","Male","Astro","Medium","Texas","New York","german-shepherd"
45596629,"Pointer",,"Young","Male","Firulais","Medium","Puerto Rico","Massachusetts","pointer"
44160728,"Pit Bull Terrier",,"Adult","Female","Rose","Medium","Texas","Massachusetts","pitbull"
