"doc_id","text","ent_type","start_id","length","id"
"text1","Spotsylvania","GPE",6,1,"43852734"
"text1","VA","GPE",8,1,"43852734"
"text1","NC","GPE",10,1,"43764247"
"text1","Suffolk","GPE",2,1,"43684514"
"text1","VA","GPE",4,1,"43684514"
"text1","Chesapeake","GPE",5,1,"42775714"
"text1","VA","GPE",7,1,"42775714"
"text1","Suffolk","GPE",5,1,"42775631"
"text1","VA","GPE",7,1,"42775631"
"text1","Warren County","GPE",2,2,"42589141"
"text1","NC","GPE",5,1,"42589141"
"text1","NC","GPE",10,1,"40853135"
"text1","NC","GPE",5,1,"27562101"
"text1","S.","GPE",7,1,"46019084"
"text1","S.","GPE",7,1,"46018722"
"text1","S.","GPE",7,1,"46018537"
"text1","S.","GPE",7,1,"46018480"
"text1","S.","GPE",7,1,"45981347"
"text1","S.","GPE",7,1,"45981265"
"text1","S.","GPE",7,1,"45980802"
"text1","S.","GPE",7,1,"45980377"
"text1","S.","GPE",7,1,"45980046"
"text1","S.","GPE",7,1,"45979988"
"text1","S.","GPE",7,1,"45979980"
"text1","S.","GPE",7,1,"45979925"
"text1","Charlotte","GPE",8,1,"45979583"
"text1","VT","GPE",10,1,"45979583"
"text1","South Carolina","GPE",2,2,"45960931"
"text1","South Carolina","GPE",2,2,"45960439"
"text1","Kentucky","GPE",6,1,"45669542"
"text1","Kentucky","GPE",6,1,"45669538"
"text1","Kentucky","GPE",6,1,"45669508"
"text1","California","GPE",10,1,"46039523"
"text1","Seattle","GPE",18,1,"46039523"
"text1","Seattle","GPE",30,1,"46039523"
"text1","California","GPE",10,1,"46039522"
"text1","Seattle","GPE",18,1,"46039522"
"text1","Seattle","GPE",30,1,"46039522"
"text1","California","GPE",10,1,"46039516"
"text1","Seattle","GPE",18,1,"46039516"
"text1","Seattle","GPE",30,1,"46039516"
"text1","Mexico","GPE",2,1,"46037958"
"text1","SEATTLE","GPE",4,1,"46037958"
"text1","Mexico","GPE",2,1,"46037957"
"text1","SEATTLE","GPE",4,1,"46037957"
"text1","Mexico","GPE",2,1,"46037875"
"text1","SEATTLE","GPE",4,1,"46037875"
"text1","Texas","GPE",3,1,"46028967"
"text1","Texas","GPE",3,1,"46028434"
"text1","Texas","GPE",3,1,"46028374"
"text1","Texas","GPE",3,1,"46028364"
"text1","San Bernadino","GPE",3,2,"46028357"
"text1","California","GPE",10,1,"46028357"
"text1","Seattle","GPE",18,1,"46028357"
"text1","Seattle","GPE",30,1,"46028357"
"text1","California","GPE",4,1,"46028313"
"text1","California","GPE",4,1,"46028289"
"text1","Texas","GPE",3,1,"46027894"
"text1","Texas","GPE",3,1,"46026849"
"text1","Texas","GPE",3,1,"46026744"
"text1","Texas","GPE",3,1,"46026709"
"text1","Texas","GPE",3,1,"46026634"
"text1","Texas","GPE",3,1,"46026612"
"text1","California","GPE",6,1,"46026615"
"text1","California","GPE",2,1,"46026615"
"text1","Washington","GPE",11,1,"46026615"
"text1","Texas","GPE",3,1,"46026588"
"text1","Texas","GPE",3,1,"46026566"
"text1","Texas","GPE",3,1,"46026315"
"text1","Texas","GPE",3,1,"46026239"
"text1","Texas","GPE",3,1,"46026164"
"text1","Iran","GPE",2,1,"46019128"
"text1","Iran","GPE",6,1,"46019128"
"text1","SEATTLE","GPE",4,1,"46019128"
"text1","Texas","GPE",3,1,"46017450"
"text1","Seattle","GPE",19,1,"46017444"
"text1","Seattle","GPE",19,1,"46017445"
"text1","Seattle","GPE",19,1,"46017443"
"text1","Texas","GPE",3,1,"46016758"
"text1","Seattle","GPE",19,1,"46016750"
"text1","Texas","GPE",2,1,"46016727"
"text1","Seattle","GPE",9,1,"46016727"
"text1","Seattle","GPE",19,1,"46016727"
"text1","Texas","GPE",2,1,"46016726"
"text1","Seattle","GPE",9,1,"46016726"
"text1","Seattle","GPE",19,1,"46016726"
"text1","Texas","GPE",3,1,"46016720"
"text1","Texas","GPE",3,1,"46016693"
"text1","Texas","GPE",3,1,"46016600"
"text1","Texas","GPE",3,1,"46016584"
"text1","Texas","GPE",2,1,"46016585"
"text1","Seattle","GPE",9,1,"46016585"
"text1","Texas","GPE",3,1,"46016548"
"text1","Texas","GPE",3,1,"46016388"
"text1","Texas","GPE",3,1,"46016376"
"text1","Texas","GPE",3,1,"46016333"
"text1","Mexico","GPE",5,1,"46016316"
"text1","Texas","GPE",3,1,"46016278"
"text1","Texas","GPE",3,1,"46015350"
"text1","Texas","GPE",3,1,"46015276"
"text1","Texas","GPE",3,1,"46015245"
"text1","Texas","GPE",3,1,"46015078"
"text1","China","GPE",2,1,"46014084"
"text1","China","GPE",2,1,"46014084"
"text1","Seattle","GPE",4,1,"46014084"
"text1","China","GPE",2,1,"46014085"
"text1","China","GPE",2,1,"46014085"
"text1","Seattle","GPE",4,1,"46014085"
"text1","China","GPE",2,1,"46014033"
"text1","China","GPE",2,1,"46014033"
"text1","Seattle","GPE",4,1,"46014033"
"text1","Costa Rica","GPE",2,2,"46011582"
"text1","China","GPE",7,1,"46010646"
"text1","Costa Rica","GPE",2,2,"46010574"
"text1","California","GPE",7,1,"46006860"
"text1","Taiwan","GPE",2,1,"46006404"
"text1","Taiwan","GPE",2,1,"46006404"
"text1","America","GPE",12,1,"46006404"
"text1","Taiwan","GPE",2,1,"46006396"
"text1","Taiwan","GPE",2,1,"46006396"
"text1","America","GPE",12,1,"46006396"
"text1","Taiwan","GPE",2,1,"46006394"
"text1","Taiwan","GPE",2,1,"46006394"
"text1","America","GPE",12,1,"46006394"
"text1","Taiwan","GPE",2,1,"46006395"
"text1","Taiwan","GPE",2,1,"46006395"
"text1","America","GPE",12,1,"46006395"
"text1","Taiwan","GPE",2,1,"46006387"
"text1","Taiwan","GPE",2,1,"46006387"
"text1","America","GPE",12,1,"46006387"
"text1","Mexico","GPE",2,1,"46006386"
"text1","SEATTLE","GPE",4,1,"46006386"
"text1","Mexico","GPE",2,1,"46006377"
"text1","SEATTLE","GPE",4,1,"46006377"
"text1","Mexico","GPE",2,1,"46006376"
"text1","SEATTLE","GPE",4,1,"46006376"
"text1","Mexico","GPE",2,1,"46006341"
"text1","SEATTLE","GPE",4,1,"46006341"
"text1","Mexico","GPE",2,1,"46006325"
"text1","SEATTLE","GPE",4,1,"46006325"
"text1","Mexico","GPE",2,1,"46006306"
"text1","SEATTLE","GPE",4,1,"46006306"
"text1","California","GPE",3,1,"46005057"
"text1","Texas","GPE",3,1,"45984808"
"text1","Texas","GPE",3,1,"45984765"
"text1","Texas","GPE",3,1,"45984761"
"text1","Texas","GPE",3,1,"45984749"
"text1","Texas","GPE",3,1,"45984741"
"text1","Texas","GPE",2,1,"45983957"
"text1","California","GPE",2,1,"45981209"
"text1","California","GPE",6,1,"45978371"
"text1","California","GPE",10,1,"45978371"
"text1","Seattle","GPE",18,1,"45978371"
"text1","Seattle","GPE",30,1,"45978371"
"text1","California","GPE",6,1,"45978369"
"text1","Seattle","GPE",10,1,"45978369"
"text1","California","GPE",10,1,"45978369"
"text1","Seattle","GPE",18,1,"45978369"
"text1","Seattle","GPE",30,1,"45978369"
"text1","California","GPE",6,1,"45978368"
"text1","California","GPE",10,1,"45978368"
"text1","Seattle","GPE",18,1,"45978368"
"text1","Seattle","GPE",30,1,"45978368"
"text1","Washington","GPE",4,1,"45968696"
"text1","Mexico","GPE",2,1,"45967441"
"text1","SEATTLE","GPE",4,1,"45967441"
"text1","Seattle","GPE",12,1,"45965792"
"text1","California","GPE",10,1,"45965792"
"text1","Seattle","GPE",18,1,"45965792"
"text1","Seattle","GPE",30,1,"45965792"
"text1","California","GPE",10,1,"45965674"
"text1","Seattle","GPE",18,1,"45965674"
"text1","Seattle","GPE",30,1,"45965674"
"text1","California","GPE",10,1,"45965673"
"text1","Seattle","GPE",18,1,"45965673"
"text1","Seattle","GPE",30,1,"45965673"
"text1","Seattle","GPE",11,1,"45965584"
"text1","California","GPE",10,1,"45965584"
"text1","Seattle","GPE",18,1,"45965584"
"text1","Seattle","GPE",30,1,"45965584"
"text1","California","GPE",10,1,"45965467"
"text1","Seattle","GPE",18,1,"45965467"
"text1","Seattle","GPE",30,1,"45965467"
"text1","California","GPE",10,1,"45965466"
"text1","Seattle","GPE",18,1,"45965466"
"text1","Seattle","GPE",30,1,"45965466"
"text1","Texas","GPE",2,1,"45961529"
"text1","Texas","GPE",2,1,"45961529"
"text1","California","GPE",6,1,"45960132"
"text1","California","GPE",10,1,"45960132"
"text1","Seattle","GPE",18,1,"45960132"
"text1","Seattle","GPE",30,1,"45960132"
"text1","Texas","GPE",2,1,"45958395"
"text1","Marysville","GPE",8,1,"45958395"
"text1","California","GPE",4,1,"45947230"
"text1","California","GPE",4,1,"45947212"
"text1","California","GPE",4,1,"45947207"
"text1","California","GPE",6,1,"45947193"
"text1","California","GPE",6,1,"45947189"
"text1","California","GPE",6,1,"45947181"
"text1","Texas","GPE",2,1,"45938659"
"text1","Texas","GPE",2,1,"45938659"
"text1","Mexico","GPE",2,1,"45932898"
"text1","SEATTLE","GPE",4,1,"45932898"
"text1","Texas","GPE",2,1,"45924230"
"text1","Hawaii","GPE",6,1,"45924231"
"text1","Seattle","GPE",14,1,"45924231"
"text1","Texas","GPE",7,1,"45924222"
"text1","Seattle","GPE",24,1,"45924222"
"text1","Texas","GPE",7,1,"45924227"
"text1","Seattle","GPE",24,1,"45924227"
"text1","Texas","GPE",7,1,"45924221"
"text1","Seattle","GPE",20,1,"45924221"
"text1","Mexico","GPE",2,1,"45922498"
"text1","SEATTLE","GPE",4,1,"45922498"
"text1","Mexico","GPE",2,1,"45922497"
"text1","SEATTLE","GPE",4,1,"45922497"
"text1","Mexico","GPE",2,1,"45922405"
"text1","SEATTLE","GPE",4,1,"45922405"
"text1","Mexico","GPE",2,1,"45914870"
"text1","SEATTLE","GPE",4,1,"45914870"
"text1","California","GPE",10,1,"45911676"
"text1","Seattle","GPE",18,1,"45911676"
"text1","Seattle","GPE",30,1,"45911676"
"text1","California","GPE",10,1,"45911675"
"text1","Seattle","GPE",18,1,"45911675"
"text1","Seattle","GPE",30,1,"45911675"
"text1","California","GPE",10,1,"45911674"
"text1","Seattle","GPE",18,1,"45911674"
"text1","Seattle","GPE",30,1,"45911674"
"text1","Hawaii","GPE",6,1,"45909552"
"text1","Seattle","GPE",14,1,"45909552"
"text1","California","GPE",6,1,"45908415"
"text1","California","GPE",2,1,"45908415"
"text1","Washington","GPE",11,1,"45908415"
"text1","California","GPE",9,1,"45908415"
"text1","Taiwan","GPE",2,1,"45903782"
"text1","Taiwan","GPE",2,1,"45903782"
"text1","America","GPE",12,1,"45903782"
"text1","Taiwan","GPE",2,1,"45903783"
"text1","Taiwan","GPE",2,1,"45903783"
"text1","America","GPE",12,1,"45903783"
"text1","Taiwan","GPE",2,1,"45903781"
"text1","Taiwan","GPE",2,1,"45903781"
"text1","America","GPE",12,1,"45903781"
"text1","Taiwan","GPE",2,1,"45903780"
"text1","Taiwan","GPE",2,1,"45903780"
"text1","America","GPE",12,1,"45903780"
"text1","Taiwan","GPE",2,1,"45903719"
"text1","Taiwan","GPE",2,1,"45903719"
"text1","America","GPE",12,1,"45903719"
"text1","CA","GPE",2,1,"45903656"
"text1","California","GPE",10,1,"45903656"
"text1","Seattle","GPE",18,1,"45903656"
"text1","Seattle","GPE",30,1,"45903656"
"text1","San Bernadino","GPE",6,2,"45897176"
"text1","California","GPE",10,1,"45897176"
"text1","Seattle","GPE",18,1,"45897176"
"text1","Seattle","GPE",30,1,"45897176"
"text1","San Bernardino","GPE",6,2,"45897122"
"text1","California","GPE",10,1,"45897122"
"text1","Seattle","GPE",18,1,"45897122"
"text1","Seattle","GPE",30,1,"45897122"
"text1","Seattle","GPE",14,1,"45897121"
"text1","California","GPE",10,1,"45897121"
"text1","Seattle","GPE",18,1,"45897121"
"text1","Seattle","GPE",30,1,"45897121"
"text1","Mexico","GPE",2,1,"45895435"
"text1","SEATTLE","GPE",4,1,"45895435"
"text1","Mexico","GPE",2,1,"45895436"
"text1","SEATTLE","GPE",4,1,"45895436"
"text1","Mexico","GPE",2,1,"45895403"
"text1","SEATTLE","GPE",4,1,"45895403"
"text1","Mexico","GPE",2,1,"45895362"
"text1","SEATTLE","GPE",4,1,"45895362"
"text1","Mexico","GPE",2,1,"45895327"
"text1","SEATTLE","GPE",4,1,"45895327"
"text1","Texas","GPE",2,1,"45895280"
"text1","Texas","GPE",10,1,"45895280"
"text1","Texas","GPE",10,1,"45895282"
"text1","Texas","GPE",2,1,"45869037"
"text1","Texas","GPE",2,1,"45869037"
"text1","Texas","GPE",2,1,"45868771"
"text1","Texas","GPE",2,1,"45868771"
"text1","Texas","GPE",2,1,"45868657"
"text1","Texas","GPE",2,1,"45868657"
"text1","Texas","GPE",2,1,"45864978"
"text1","California","GPE",3,1,"45860637"
"text1","Korea","GPE",2,1,"45857786"
"text1","Korea","GPE",2,1,"45857786"
"text1","Seattle","GPE",4,1,"45857786"
"text1","Korea","GPE",2,1,"45857773"
"text1","Korea","GPE",2,1,"45857773"
"text1","Seattle","GPE",4,1,"45857773"
"text1","Korea","GPE",2,1,"45857772"
"text1","Korea","GPE",2,1,"45857772"
"text1","Seattle","GPE",4,1,"45857772"
"text1","Korea","GPE",2,1,"45857767"
"text1","Korea","GPE",2,1,"45857767"
"text1","Seattle","GPE",4,1,"45857767"
"text1","Korea","GPE",2,1,"45857766"
"text1","Korea","GPE",2,1,"45857766"
"text1","Seattle","GPE",4,1,"45857766"
"text1","Korea","GPE",2,1,"45857751"
"text1","Korea","GPE",2,1,"45857751"
"text1","Seattle","GPE",4,1,"45857751"
"text1","Korea","GPE",2,1,"45857750"
"text1","Korea","GPE",2,1,"45857750"
"text1","Seattle","GPE",4,1,"45857750"
"text1","Korea","GPE",2,1,"45857728"
"text1","Korea","GPE",2,1,"45857728"
"text1","Seattle","GPE",4,1,"45857728"
"text1","Korea","GPE",2,1,"45857729"
"text1","Korea","GPE",2,1,"45857729"
"text1","Seattle","GPE",4,1,"45857729"
"text1","Korea","GPE",2,1,"45857564"
"text1","Korea","GPE",2,1,"45857564"
"text1","Seattle","GPE",4,1,"45857564"
"text1","Korea","GPE",2,1,"45857542"
"text1","Korea","GPE",2,1,"45857542"
"text1","Seattle","GPE",4,1,"45857542"
"text1","Korea","GPE",2,1,"45857543"
"text1","Korea","GPE",2,1,"45857543"
"text1","Seattle","GPE",4,1,"45857543"
"text1","Texas","GPE",3,1,"45856920"
"text1","Korea","GPE",2,1,"45856888"
"text1","Korea","GPE",2,1,"45856888"
"text1","Seattle","GPE",4,1,"45856888"
"text1","Korea","GPE",2,1,"45856873"
"text1","Korea","GPE",2,1,"45856873"
"text1","Seattle","GPE",4,1,"45856873"
"text1","Korea","GPE",2,1,"45856859"
"text1","Korea","GPE",2,1,"45856859"
"text1","Seattle","GPE",4,1,"45856859"
"text1","Korea","GPE",2,1,"45856857"
"text1","Korea","GPE",2,1,"45856857"
"text1","Seattle","GPE",4,1,"45856857"
"text1","Korea","GPE",2,1,"45856858"
"text1","Korea","GPE",2,1,"45856858"
"text1","Seattle","GPE",4,1,"45856858"
"text1","Texas","GPE",3,1,"45856839"
"text1","Texas","GPE",3,1,"45856820"
"text1","Texas","GPE",3,1,"45856708"
"text1","Texas","GPE",3,1,"45856692"
"text1","Texas","GPE",3,1,"45856530"
"text1","Texas","GPE",3,1,"45856457"
"text1","Korea","GPE",2,1,"45855062"
"text1","Texas","GPE",3,1,"45850844"
"text1","California","GPE",3,1,"45846032"
"text1","Korea","GPE",2,1,"45844168"
"text1","Korea","GPE",2,1,"45844168"
"text1","Seattle","GPE",4,1,"45844168"
"text1","Korea","GPE",2,1,"45844045"
"text1","Korea","GPE",2,1,"45844045"
"text1","Seattle","GPE",4,1,"45844045"
"text1","Korea","GPE",2,1,"45843685"
"text1","Korea","GPE",2,1,"45843685"
"text1","Seattle","GPE",4,1,"45843685"
"text1","Korea","GPE",2,1,"45843686"
"text1","Korea","GPE",2,1,"45843686"
"text1","Seattle","GPE",4,1,"45843686"
"text1","Korea","GPE",2,1,"45843684"
"text1","Korea","GPE",2,1,"45843684"
"text1","Seattle","GPE",4,1,"45843684"
"text1","Seattle","GPE",14,1,"45838841"
"text1","California","GPE",10,1,"45838841"
"text1","Seattle","GPE",18,1,"45838841"
"text1","Seattle","GPE",30,1,"45838841"
"text1","Texas","GPE",4,1,"45838146"
"text1","Texas","GPE",2,1,"45832654"
"text1","Korea","GPE",2,1,"45824813"
"text1","KOREA","GPE",2,1,"45824813"
"text1","SEATTLE","GPE",4,1,"45824813"
"text1","Seattle","GPE",14,1,"45802287"
"text1","California","GPE",10,1,"45802287"
"text1","Seattle","GPE",18,1,"45802287"
"text1","Seattle","GPE",30,1,"45802287"
"text1","Texas","GPE",11,1,"45792689"
"text1","Texas","GPE",2,1,"45762177"
"text1","Texas","GPE",2,1,"45762147"
"text1","Texas","GPE",2,1,"45761928"
"text1","California","GPE",8,1,"45755638"
"text1","California","GPE",8,1,"45755638"
"text1","California","GPE",3,1,"45740997"
"text1","Mexico","GPE",2,1,"45726683"
"text1","SEATTLE","GPE",4,1,"45726683"
"text1","CALIFORNIA","GPE",2,1,"45726682"
"text1","SEATTLE","GPE",4,1,"45726682"
"text1","California","GPE",6,1,"45726574"
"text1","California","GPE",10,1,"45726574"
"text1","Seattle","GPE",18,1,"45726574"
"text1","Seattle","GPE",30,1,"45726574"
"text1","California","GPE",6,1,"45726575"
"text1","California","GPE",10,1,"45726575"
"text1","Seattle","GPE",18,1,"45726575"
"text1","Seattle","GPE",30,1,"45726575"
"text1","California","GPE",10,1,"45719181"
"text1","Seattle","GPE",18,1,"45719181"
"text1","Seattle","GPE",30,1,"45719181"
"text1","Korea","GPE",2,1,"45710537"
"text1","Korea","GPE",2,1,"45710537"
"text1","Seattle","GPE",4,1,"45710537"
"text1","Mexico","GPE",2,1,"45699944"
"text1","SEATTLE","GPE",4,1,"45699944"
"text1","KOREA","GPE",2,1,"45699762"
"text1","SEATTLE","GPE",4,1,"45699762"
"text1","Korea","GPE",2,1,"45699439"
"text1","KOREA","GPE",2,1,"45699439"
"text1","SEATTLE","GPE",4,1,"45699439"
"text1","Texas","GPE",2,1,"45677563"
"text1","Washington","GPE",9,1,"45672307"
"text1","Texas","GPE",3,1,"45657030"
"text1","Texas","GPE",3,1,"45656995"
"text1","Texas","GPE",3,1,"45656967"
"text1","California","GPE",3,1,"45652615"
"text1","California","GPE",3,1,"45652121"
"text1","Seattle","GPE",10,1,"45651954"
"text1","California","GPE",10,1,"45651954"
"text1","California","GPE",10,1,"45651942"
"text1","Seattle","GPE",18,1,"45651942"
"text1","Seattle","GPE",30,1,"45651942"
"text1","Korea","GPE",2,1,"45636092"
"text1","Seattle","GPE",4,1,"45636092"
"text1","California","GPE",6,1,"45630519"
"text1","California","GPE",2,1,"45630519"
"text1","Washington","GPE",11,1,"45630519"
"text1","Korea","GPE",2,1,"45619226"
"text1","Seattle","GPE",4,1,"45619226"
"text1","CALIFORNIA","GPE",2,1,"45607766"
"text1","SEATTLE","GPE",4,1,"45607766"
"text1","CALIFORNIA","GPE",2,1,"45607765"
"text1","SEATTLE","GPE",4,1,"45607765"
"text1","Korea","GPE",2,1,"45603119"
"text1","Korea","GPE",2,1,"45603119"
"text1","Seattle","GPE",4,1,"45603119"
"text1","LA","GPE",5,1,"45588095"
"text1","Utah","GPE",5,1,"45574149"
"text1","California","GPE",6,1,"45571226"
"text1","California","GPE",2,1,"45571226"
"text1","Washington","GPE",11,1,"45571226"
"text1","Issaquah","GPE",10,1,"45571226"
"text1","CALIFORNIA","GPE",2,1,"45568932"
"text1","SEATTLE","GPE",4,1,"45568932"
"text1","CALIFORNIA","GPE",2,1,"45567162"
"text1","SEATTLE","GPE",4,1,"45567162"
"text1","California","GPE",4,1,"45554998"
"text1","California","GPE",7,1,"45539107"
"text1","California","GPE",7,1,"45539105"
"text1","California","GPE",3,1,"45514342"
"text1","Mexico","GPE",2,1,"45513859"
"text1","SEATTLE","GPE",4,1,"45513859"
"text1","Mexico","GPE",2,1,"45513632"
"text1","SEATTLE","GPE",4,1,"45513632"
"text1","Mexico","GPE",2,1,"45496288"
"text1","SEATTLE","GPE",4,1,"45496288"
"text1","Texas","GPE",2,1,"45494945"
"text1","California","GPE",2,1,"45491493"
"text1","Taiwan","GPE",2,1,"45486819"
"text1","Taiwan","GPE",2,1,"45486819"
"text1","America","GPE",12,1,"45486819"
"text1","California","GPE",6,1,"45469436"
"text1","California","GPE",2,1,"45469436"
"text1","Washington","GPE",11,1,"45469436"
"text1","California","GPE",2,1,"45466492"
"text1","SEATTLE","GPE",4,1,"45466492"
"text1","Thailand","GPE",9,1,"45453970"
"text1","Thailand","GPE",9,1,"45452818"
"text1","Washington","GPE",9,1,"45429773"
"text1","Texas","GPE",6,1,"45417976"
"text1","Seattle","GPE",13,1,"45417976"
"text1","California","GPE",8,1,"45410026"
"text1","CALIFORNIA","GPE",2,1,"45410026"
"text1","SEATTLE","GPE",4,1,"45410026"
"text1","SEATTLE","GPE",4,1,"45378759"
"text1","Seattle","GPE",3,1,"45367419"
"text1","Texas","GPE",2,1,"45348590"
"text1","Texas","GPE",2,1,"45348590"
"text1","Korea","GPE",2,1,"45345676"
"text1","KOREA","GPE",2,1,"45345676"
"text1","SEATTLE","GPE",4,1,"45345676"
"text1","Texas","GPE",2,1,"45333966"
"text1","Texas","GPE",2,1,"45333958"
"text1","California","GPE",8,1,"45315486"
"text1","California","GPE",10,1,"45315486"
"text1","Seattle","GPE",14,1,"45315486"
"text1","Texas","GPE",2,1,"45297704"
"text1","Texas","GPE",2,1,"45297701"
"text1","Texas","GPE",2,1,"45297697"
"text1","Washington","GPE",14,1,"45294984"
"text1","KOREA","GPE",2,1,"45291023"
"text1","SEATTLE","GPE",4,1,"45291023"
"text1","California","GPE",3,1,"45274090"
"text1","California","GPE",3,1,"45274089"
"text1","California","GPE",3,1,"45274085"
"text1","California","GPE",10,1,"45266631"
"text1","Seattle","GPE",18,1,"45266631"
"text1","Seattle","GPE",30,1,"45266631"
"text1","Texas","GPE",3,1,"45259408"
"text1","Texas","GPE",3,1,"45249174"
"text1","Texas","GPE",3,1,"45249167"
"text1","Texas","GPE",3,1,"45249161"
"text1","Texas","GPE",3,1,"45249151"
"text1","San Bernadino","GPE",7,2,"45233678"
"text1","Dog Gone Seattle","GPE",12,3,"45233678"
"text1","Texas","GPE",2,1,"45211307"
"text1","California","GPE",3,1,"45206821"
"text1","California","GPE",3,1,"45206823"
"text1","California","GPE",3,1,"45206822"
"text1","California","GPE",3,1,"45206824"
"text1","CA","GPE",7,1,"45189081"
"text1","Seattle","GPE",15,1,"45189081"
"text1","California","GPE",3,1,"45171983"
"text1","California","GPE",3,1,"45171984"
"text1","Korea","GPE",2,1,"45158846"
"text1","KOREA","GPE",2,1,"45158846"
"text1","SEATTLE","GPE",4,1,"45158846"
"text1","California","GPE",3,1,"45150163"
"text1","CALIFORNIA","GPE",2,1,"45142723"
"text1","SEATTLE","GPE",4,1,"45142723"
"text1","CALIFORNIA","GPE",2,1,"45142717"
"text1","SEATTLE","GPE",4,1,"45142717"
"text1","CALIFORNIA","GPE",2,1,"45142719"
"text1","SEATTLE","GPE",4,1,"45142719"
"text1","CALIFORNIA","GPE",2,1,"45142718"
"text1","SEATTLE","GPE",4,1,"45142718"
"text1","CALIFORNIA","GPE",2,1,"45142716"
"text1","SEATTLE","GPE",4,1,"45142716"
"text1","CALIFORNIA","GPE",2,1,"45142721"
"text1","SEATTLE","GPE",4,1,"45142721"
"text1","California","GPE",3,1,"45121424"
"text1","Texas","GPE",2,1,"45095945"
"text1","California","GPE",4,1,"45086325"
"text1","California","GPE",4,1,"45086319"
"text1","Korea","GPE",2,1,"45082802"
"text1","KOREA","GPE",2,1,"45082802"
"text1","SEATTLE","GPE",4,1,"45082802"
"text1","Texas","GPE",2,1,"45029431"
"text1","Korea","GPE",2,1,"45026953"
"text1","KOREA","GPE",2,1,"45026953"
"text1","SEATTLE","GPE",4,1,"45026953"
"text1","US","GPE",16,1,"45026336"
"text1","Texas","GPE",2,1,"45022914"
"text1","Texas","GPE",2,1,"45009557"
"text1","Texas","GPE",2,1,"45009548"
"text1","Texas","GPE",2,1,"45009547"
"text1","California","GPE",3,1,"44994123"
"text1","California","GPE",2,1,"44994123"
"text1","Seattle","GPE",4,1,"44994123"
"text1","the State of California","GPE",2,4,"44981202"
"text1","California","GPE",2,1,"44967275"
"text1","California","GPE",32,1,"44967275"
"text1","CALIFORNIA","GPE",2,1,"44967275"
"text1","SEATTLE","GPE",4,1,"44967275"
"text1","Texas","GPE",2,1,"44944336"
"text1","Taiwan","GPE",2,1,"44890240"
"text1","California","GPE",3,1,"44871452"
"text1","California","GPE",3,1,"44859931"
"text1","Korea","GPE",2,1,"44786575"
"text1","KOREA","GPE",2,1,"44786575"
"text1","SEATTLE","GPE",4,1,"44786575"
"text1","CA","GPE",6,1,"44756414"
"text1","Korea","GPE",2,1,"44698204"
"text1","KOREA","GPE",2,1,"44698204"
"text1","SEATTLE","GPE",4,1,"44698204"
"text1","California","GPE",8,1,"44688750"
"text1","CALIFORNIA","GPE",2,1,"44688750"
"text1","SEATTLE","GPE",4,1,"44688750"
"text1","Thailand","GPE",6,1,"44669301"
"text1","SEATTLE","GPE",4,1,"44597357"
"text1","CALIFORNIA","GPE",2,1,"44548885"
"text1","SEATTLE","GPE",4,1,"44548885"
"text1","California","GPE",2,1,"44524426"
"text1","Puerto Vallarta","GPE",2,2,"44516889"
"text1","Texas","GPE",2,1,"44488047"
"text1","Texas","GPE",2,1,"44458440"
"text1","Korea","GPE",2,1,"44375521"
"text1","Korea","GPE",2,1,"44375521"
"text1","Seattle","GPE",4,1,"44375521"
"text1","Korea","GPE",2,1,"44280068"
"text1","KOREA","GPE",2,1,"44280068"
"text1","SEATTLE","GPE",4,1,"44280068"
"text1","Texas","GPE",2,1,"44270081"
"text1","Washington","GPE",13,1,"44270081"
"text1","Taiwan","GPE",2,1,"44249550"
"text1","Taiwan","GPE",2,1,"44249550"
"text1","America","GPE",12,1,"44249550"
"text1","India","GPE",2,1,"44119212"
"text1","Korea","GPE",2,1,"44095100"
"text1","KOREA","GPE",2,1,"44095100"
"text1","SEATTLE","GPE",4,1,"44095100"
"text1","Washington","GPE",8,1,"44089938"
"text1","California","GPE",3,1,"43829075"
"text1","California","GPE",2,1,"43829075"
"text1","Seattle","GPE",4,1,"43829075"
"text1","California","GPE",3,1,"43679504"
"text1","California","GPE",2,1,"43679504"
"text1","Seattle","GPE",4,1,"43679504"
"text1","Korea","GPE",2,1,"43618547"
"text1","KOREA","GPE",2,1,"43618547"
"text1","SEATTLE","GPE",4,1,"43618547"
"text1","Texas","GPE",2,1,"43304580"
"text1","California","GPE",3,1,"42835971"
"text1","California","GPE",2,1,"42835971"
"text1","Seattle","GPE",4,1,"42835971"
"text1","Korea","GPE",2,1,"42778494"
"text1","KOREA","GPE",2,1,"42778494"
"text1","SEATTLE","GPE",4,1,"42778494"
"text1","California","GPE",10,1,"42525486"
"text1","CALIFORNIA","GPE",2,1,"42525486"
"text1","SEATTLE","GPE",4,1,"42525486"
"text1","California","GPE",2,1,"42445043"
"text1","Seattle","GPE",8,1,"42445043"
"text1","California","GPE",10,1,"42445043"
"text1","Seattle","GPE",18,1,"42445043"
"text1","Seattle","GPE",30,1,"42445043"
"text1","California","GPE",2,1,"42070399"
"text1","Seattle","GPE",4,1,"42070399"
"text1","Texas","GPE",2,1,"41828410"
"text1","Texas","GPE",2,1,"41273959"
"text1","California","GPE",8,1,"41144335"
"text1","CALIFORNIA","GPE",2,1,"41144335"
"text1","SEATTLE","GPE",4,1,"41144335"
"text1","Texas","GPE",2,1,"40953055"
